folio,edad_y,beca,ed_formal,edocony,tot_resi,p0a11,ingtot
20061270280,18,6,7,6,10,1,15060.88
20061270330,13,6,4,6,6,0,6750.39
20061270410,19,6,1,6,10,1,15488.05
20061270410,17,6,1,6,10,1,15488.05
20061270410,14,6,1,6,10,1,15488.05
20061270410,12,6,1,6,10,1,15488.05
20061270420,7,6,4, ,8,5,5514.97
20061270430,13,6,4,6,8,2,13857.68
20061270430,10,6,4, ,8,2,13857.68
20061270430,8,6,4, ,8,2,13857.68
20061270450,9,6,1, ,7,2,9754.49
20061270460,8,6,4, ,4,2,2727.42
20061270460,6,6,4, ,4,2,2727.42
20061270470,9,6,3, ,5,2,10356.64
20061270480,6,6,1, ,3,1,8755.78
20061270490,12,6,4,6,5,1,10553.66
20061270490,8,6,4, ,5,1,10553.66
20061270500,12,6,3,6,4,0,9475.73
20061270510,19,6,10,6,3,1,49835.33
20061270510,10,6,10, ,3,1,49835.33
20061270540,11,6,1, ,7,3,13742.31
20061270550,6,6,4, ,4,1,16369.51
20061270561,18,6,8,6,1,0,15780.87
20061270570,14,6,11,6,4,0,31751.21
20061270570,12,6,11,6,4,0,31751.21
20061270580,9,6,5, ,7,2,100080.49
20061270580,5,6,5, ,7,2,100080.49
20061270590,8,6,4, ,3,1,42626.88
20061270600,7,6,3, ,9,2,34882.67
20061270600,16,6,3,6,9,2,34882.67
20061270620,8,6,7, ,4,2,20966.98
20061270660,7,6,6, ,8,5,4010.94
20061270660,5,6,6, ,8,5,4010.94
20061270670,15,6,5,6,6,2,7356.01
20061270720,16,6,8,6,5,2,32187.34
20061270720,14,6,8,6,5,2,32187.34
20061270720,10,6,8, ,5,2,32187.34
20061270720,7,6,8, ,5,2,32187.34
20061270730,20,6,3,6,11,4,7572.59
20061270730,8,6,3, ,11,4,7572.59
20061270730,6,6,3, ,11,4,7572.59
20061270730,5,6,3, ,11,4,7572.59
20061270750,9,6,4, ,7,3,11948.47
20061270750,6,6,4, ,7,3,11948.47
20061270770,11,6,5, ,6,4,8609.38
20061270770,9,6,5, ,6,4,8609.38
20061270780,14,6,8,6,6,1,45799.26
20061270790,6,6,4, ,9,3,5320.95
20061270810,9,6,3, ,7,4,10409.3
20061270810,5,6,3, ,7,4,10409.3
20061270820,7,6,1, ,6,2,5627.33
20061270890,13,6,3,6,4,0,25694.9
20061270890,12,6,3,6,4,0,25694.9
20061270910,10,6,4, ,7,2,11187.38
20061270920,20,6,1,6,10,3,9574.99
20061270920,15,6,1,6,10,3,9574.99
20061270920,7,6,1, ,10,3,9574.99
20061270940,20,6,1,6,10,3,12546.55
20061270940,17,6,1,6,10,3,12546.55
20061270940,12,6,1,6,10,3,12546.55
20061270940,7,6,1, ,10,3,12546.55
20061280030,18,6,10,6,5,1,251642.85
20061280030,7,6,10, ,5,1,251642.85
20061280040,6,6,8, ,3,1,47405.65
20061280050,12,6,8,6,4,0,26455.46
20061280050,14,6,8,6,4,0,26455.46
20061280060,14,6,5,6,4,1,16131.28
20061280060,6,6,5, ,4,1,16131.28
20061280070,14,6,5,6,4,1,10586.15
20061280070,9,6,5, ,4,1,10586.15
20061280080,21,6,8,6,5,0,62609.32
20061280090,9,6,1, ,4,1,20315.28
20061280100,10,6,1, ,3,1,9930.78
20061280110,17,6,5,6,6,2,16675.65
20061280110,11,6,5, ,6,2,16675.65
20061280110,8,6,5, ,6,2,16675.65
20061280160,19,6,5,6,4,1,18869.59
20061280160,14,6,5,6,4,1,18869.59
20061280160,10,6,5, ,4,1,18869.59
20061280180,15,6,6,6,8,3,46478.03
20061280180,8,6,6, ,8,3,46478.03
20061280190,12,6,4,6,3,0,16635.35
20061280230,9,6,3, ,7,3,14290.28
20061280230,7,6,3, ,7,3,14290.28
20061280250,23,6,9,6,1,0,10004.44
20061280260,11,6,4, ,3,1,4248.62
20061280280,8,6,1, ,17,8,19094.89
20061280280,7,6,1, ,17,8,19094.89
20061280280,6,6,1, ,17,8,19094.89
20061280280,5,6,1, ,17,8,19094.89
20061280290,8,6,4, ,8,5,10198.02
20061280290,6,6,4, ,8,5,10198.02
20061280300,7,6,4, ,10,6,8481.05
20061280300,6,6,4, ,10,6,8481.05
20061280310,11,6,4, ,7,4,5526.5
20061280310,9,6,4, ,7,4,5526.5
20061280310,7,6,4, ,7,4,5526.5
20061280320,8,6,4, ,6,4,2661.66
20061280320,6,6,4, ,6,4,2661.66
20061280370,10,6,4, ,9,2,15164.41
20061280370,8,6,4, ,9,2,15164.41
20061280390,7,6,3, ,6,4,16098.06
20061280420,7,6,7, ,4,2,135728.98
20061280510,13,6,1,6,6,1,17825.02
20061280510,6,6,1, ,6,1,17825.02
20061280540,20,6,1,6,4,0,17139.44
20061280550,12,6,4,6,3,0,20441.29
20061280550,17,6,4,6,3,0,20441.29
20061280570,8,6,5, ,6,2,6062.85
20061280570,6,6,5, ,6,2,6062.85
20061280580,47,6,9,5,9,4,18984.44
20061280580,20,6,9,6,9,4,18984.44
20061280580,17,6,9,6,9,4,18984.44
20061280580,8,6,9, ,9,4,18984.44
20061280580,6,6,9, ,9,4,18984.44
20061280590,7,6,6, ,5,3,40435.43
20061280590,5,6,6, ,5,3,40435.43
20061280640,8,6,3, ,5,4,6049.22
20061280640,7,6,3, ,5,4,6049.22
20061280660,8,6,4, ,7,4,10440.95
20061280680,5,6,3, ,7,3,8096.88
20061280710,7,6,1, ,6,3,8610.07
20061280710,6,6,1, ,6,3,8610.07
20061280720,11,6,1, ,6,1,15193.64
20061280730,7,6,3, ,6,1,10714.2
20061280740,9,6,4, ,8,3,8800.65
20061280740,5,6,4, ,8,3,8800.65
20061280750,24,6,4,6,10,2,10680.94
20061280770,11,6,1, ,2,1,8814.79
20061280780,11,6,4, ,12,4,13141.47
20061280780,8,6,4, ,12,4,13141.47
20061280790,7,6,3, ,6,2,89440.12
20061280800,7,6,3, ,4,2,12529.93
20061280810,5,6,4, ,5,3,16957.98
20061280840,5,6,4, ,5,3,10727.27
20061290010,13,6,1,6,3,0,8257.21
20061290050,13,6,7,6,5,2,15951.83
20061290050,11,6,7, ,5,2,15951.83
20061290050,9,6,7, ,5,2,15951.83
20061290070,16,6,7,6,3,0,19276.86
20061290070,15,6,7,6,3,0,19276.86
20061290080,18,6,5,6,2,0,17893.66
20061290090,12,6,9,6,2,0,38140.38
20061290100,14,6,10,6,4,0,9577.9
20061290100,12,6,10,6,4,0,9577.9
20061290120,21,6,5,6,6,0,17860.3
20061290120,18,6,5,6,6,0,17860.3
20061290120,14,6,5,6,6,0,17860.3
20061290130,8,6,3, ,5,3,10223.19
20061290130,6,6,3, ,5,3,10223.19
20061290140,22,6,10,5,3,1,49906.0
20061290180,17,6,1,6,14,6,39571.89
20061290180,11,6,1, ,14,6,39571.89
20061290180,10,6,1, ,14,6,39571.89
20061290180,6,6,1, ,14,6,39571.89
20061290180,8,6,1, ,14,6,39571.89
20061290180,8,6,1, ,14,6,39571.89
20061290210,10,6,4, ,8,3,7042.35
20061290210,7,6,4, ,8,3,7042.35
20061290220,6,6,4, ,6,4,3095.19
20061290230,8,6,4, ,6,4,3426.9
20061290230,7,6,4, ,6,4,3426.9
20061290230,5,6,4, ,6,4,3426.9
20061290240,5,6,1, ,3,1,4589.33
20061290260,6,6,3, ,5,3,7602.91
20061290270,8,6,1, ,7,4,13017.95
20061290270,6,6,1, ,7,4,13017.95
20061290280,8,6,4, ,6,4,7590.77
20061290280,7,6,4, ,6,4,7590.77
20061290280,6,6,4, ,6,4,7590.77
20061290290,8,6,4, ,7,4,10384.49
20061290290,6,6,4, ,7,4,10384.49
20061290340,14,6,4,6,3,1,7494.01
20061290350,6,6,4, ,5,3,8569.73
20061290410,7,6,4, ,6,2,25538.24
20061290420,7,6,3, ,5,3,25158.81
20061290430,18,6,1,6,8,1,10828.12
20061290440,7,6,1, ,4,1,6694.47
20061290450,8,6,4, ,6,3,9199.84
20061290450,6,6,4, ,6,3,9199.84
20061290470,8,6,4, ,5,3,12129.69
20061290470,7,6,4, ,5,3,12129.69
20061290490,23,6,6,6,4,1,56990.71
20061290510,5,6,5, ,4,2,12274.91
20061290570,9,6,10, ,5,3,34009.74
20061290570,7,6,10, ,5,3,34009.74
20061290590,18,6,11,6,6,2,64277.9
20061290590,16,6,11,6,6,2,64277.9
20061290590,9,6,11, ,6,2,64277.9
20061290590,7,6,11, ,6,2,64277.9
20061290600,23,6,4,3,4,0,72837.88
20061290600,20,6,4,6,4,0,72837.88
20061290620,7,6,3, ,5,3,40604.57
20061290640,6,6,4, ,5,3,11813.1
20061290680,7,6,4, ,7,3,19478.46
20061290680,6,6,4, ,7,3,19478.46
20061290690,16,6,3,6,6,1,16127.21
20061290690,8,6,3, ,6,1,16127.21
20061290710,11,6,3, ,5,3,5695.33
20061290710,7,6,3, ,5,3,5695.33
20061290740,17,6,4,6,4,0,20189.26
20061290770,10,6,4, ,4,1,12499.71
20061290780,8,6,1, ,7,4,13358.67
20061290810,16,6,3,6,3,0,11388.7
20061290810,13,6,3,6,3,0,11388.7
20061290820,11,6,1, ,3,1,12703.35
20061290870,20,6,1,2,5,2,4876.73
20061290870,9,6,1, ,5,2,4876.73
20061290890,7,6,4, ,4,2,3021.63
20061290890,5,6,4, ,4,2,3021.63
20061310030,6,6,5, ,5,3,25252.62
20061310040,14,6,4,6,7,1,35547.33
20061310060,15,6,4,6,5,1,25180.82
20061310060,12,6,4,6,5,1,25180.82
20061310060,9,6,4, ,5,1,25180.82
20061310070,45,6,3,1,4,0,24582.45
20061310070,17,6,3,6,4,0,24582.45
20061310070,14,6,3,6,4,0,24582.45
20061310080,7,6,3, ,4,1,54295.82
20061310091,6,6,3, ,3,1,16416.89
20061310100,8,6,5, ,10,3,28352.1
20061310100,6,6,5, ,10,3,28352.1
20061310110,7,6,6, ,4,2,21970.65
20061310130,5,6,3, ,5,2,95510.6
20061310150,8,6,3, ,5,3,9673.43
20061310150,7,6,3, ,5,3,9673.43
20061310180,8,6,4, ,4,3,21581.69
20061310190,7,6,6, ,5,3,16055.89
20061310190,5,6,6, ,5,3,16055.89
20061310220,17,6,5,6,6,1,20015.01
20061310230,15,6,3,6,15,6,28631.33
20061310230,6,6,3, ,15,6,28631.33
20061310230,7,6,3, ,15,6,28631.33
20061310230,5,6,3, ,15,6,28631.33
20061310240,22,6,3,6,6,1,43330.45
20061310240,12,6,3,6,6,1,43330.45
20061310260,9,6,3, ,5,2,23535.34
20061310290,13,6,10,6,5,1,67948.32
20061310290,10,6,10, ,5,1,67948.32
20061310310,8,6,5, ,4,2,22587.94
20061310310,5,6,5, ,4,2,22587.94
20061310350,20,6,8,6,5,0,29668.48
20061310350,16,6,8,6,5,0,29668.48
20061310360,23,6,9,6,1,0,18708.6
20061310380,19,6,10,6,6,0,48957.49
20061310380,15,6,10,6,6,0,48957.49
20061310380,15,6,10,6,6,0,48957.49
20061310400,12,6,3,6,3,0,14061.37
20061310420,8,6,3, ,4,2,7030.69
20061310420,6,6,3, ,4,2,7030.69
20061310450,16,6,8,6,5,1,28920.54
20061310450,12,6,8,6,5,1,28920.54
20061310450,9,6,8, ,5,1,28920.54
20061310460,17,6,5,6,5,1,24363.07
20061310470,6,6,5, ,4,2,9872.87
20061310490,15,6,3,6,3,1,13064.1
20061310490,10,6,3, ,3,1,13064.1
20061310510,11,6,3, ,4,2,11450.04
20061310520,5,6,3, ,7,3,14144.13
20061310540,8,6,7, ,4,2,45475.06
20061310550,8,6,10, ,4,1,59138.52
20061310580,17,6,10,6,4,0,95542.5
20061310580,15,6,10,6,4,0,95542.5
20061310590,17,6,1,6,5,2,29917.8
20061310590,15,6,1,6,5,2,29917.8
20061310590,11,6,1, ,5,2,29917.8
20061310590,10,6,1, ,5,2,29917.8
20061310610,7,6,4, ,4,1,17708.84
20061310620,8,6,4, ,8,3,28775.95
20061310620,5,6,4, ,8,3,28775.95
20061320060,9,6,3, ,4,2,7813.6
20061320100,8,6,5, ,4,2,7894.24
20061320120,12,6,10,6,4,1,40912.91
20061320120,7,6,10, ,4,1,40912.91
20061320170,13,6,3,6,3,0,6810.43
20061320180,11,6,4, ,7,1,11064.55
20061320190,19,6,10,6,4,0,71183.19
20061320190,15,6,10,6,4,0,71183.19
20061320200,7,6,3, ,6,2,5316.79
20061320210,6,6,4, ,7,2,4098.35
20061320220,5,6,1, ,5,1,5424.16
20061320250,16,6,2,6,4,0,17845.22
20061320270,7,6,4, ,4,1,10535.76
20061320280,44,6,5,5,4,0,54334.33
20061320280,22,6,5,6,4,0,54334.33
20061320290,19,6,10,6,4,0,55824.31
20061320290,15,6,10,6,4,0,55824.31
20061320310,6,6,5, ,5,3,8952.89
20061320330,22,6,3,6,3,0,12453.36
20061320340,5,6,4, ,8,3,15387.68
20061320350,8,6,4, ,6,3,15438.11
20061320370,8,6,3, ,6,4,10101.7
20061320370,6,6,3, ,6,4,10101.7
20061320380,8,6,5, ,6,2,31418.22
20061320400,6,6,1, ,3,1,9724.2
20061320410,6,6,6, ,5,2,23529.59
20061320420,12,6,5,6,5,2,34178.03
20061320420,9,6,5, ,5,2,34178.03
20061320430,6,6,7, ,3,1,21726.79
20061320440,24,6,3,6,5,0,35978.67
20061320440,15,6,3,6,5,0,35978.67
20061320450,13,6,4,6,2,0,32413.87
20061320460,16,6,3,6,6,0,24813.86
20061320460,14,6,3,6,6,0,24813.86
20061320480,20,6,5,6,3,0,25860.4
20061320490,11,6,6, ,3,2,18723.44
20061320520,20,6,9,6,4,0,209000.26
20061320530,18,6,10,6,5,0,172402.7
20061320550,15,6,10,6,5,0,187526.2
20061320560,15,6,11,6,5,2,108486.72
20061320590,18,6,4,6,4,0,19030.85
20061320590,13,6,4,6,4,0,19030.85
20061320600,13,6,4,6,7,3,36187.01
20061320600,7,6,4, ,7,3,36187.01
20061320600,7,6,4, ,7,3,36187.01
20061320610,14,6,4,6,7,4,11120.49
20061320610,8,6,4, ,7,4,11120.49
20061320610,7,6,4, ,7,4,11120.49
20061320610,5,6,4, ,7,4,11120.49
20061320660,8,6,4, ,5,2,22321.71
20061330010,16,6,5,6,4,1,37108.92
20061330010,11,6,5, ,4,1,37108.92
20061330020,16,6,7,6,4,0,95275.1
20061330020,18,6,7,6,4,0,95275.1
20061330080,17,6,5,6,7,3,19609.54
20061330080,15,6,5,6,7,3,19609.54
20061330080,11,6,5, ,7,3,19609.54
20061330080,10,6,5, ,7,3,19609.54
20061330090,19,6,9,6,6,0,90233.91
20061330090,17,6,9,6,6,0,90233.91
20061330090,14,6,9,6,6,0,90233.91
20061330110,6,6,8, ,3,1,42565.0
20061330130,20,6,5,6,4,0,20416.1
20061330180,14,6,1,6,19,5,30392.24
20061330180,13,6,1,6,19,5,30392.24
20061330180,6,6,1, ,19,5,30392.24
20061330180,6,6,1, ,19,5,30392.24
20061330180,8,6,1, ,19,5,30392.24
20061330240,17,6,5,6,4,0,18747.52
20061330300,8,6,1, ,9,4,24145.4
20061330340,6,6,4, ,5,2,6003.37
20061330410,9,6,10, ,4,2,51085.6
20061330410,5,6,10, ,4,2,51085.6
20061330420,6,6,10, ,5,3,65432.32
20061330540,12,6,4,6,9,4,18752.55
20061330540,7,6,4, ,9,4,18752.55
20061330540,8,6,4, ,9,4,18752.55
20061330540,10,6,4, ,9,4,18752.55
20061330550,19,6,6,6,5,0,18618.49
20061330550,13,6,6,6,5,0,18618.49
20061330570,23,6,10,6,5,0,62705.41
20061330570,15,6,10,6,5,0,62705.41
20061330590,20,6,3,6,5,1,30042.59
20061330650,7,6,4, ,8,4,13180.74
20061330650,5,6,4, ,8,4,13180.74
20061330660,9,6,5, ,10,5,13757.91
20061330660,7,6,5, ,10,5,13757.91
20061330660,5,6,5, ,10,5,13757.91
20061330670,6,6,4, ,8,4,9185.73
20061330680,6,6,3, ,5,2,8735.07
20061340010,6,6,3, ,6,2,13032.02
20061340020,8,6,4, ,7,4,6402.08
20061340020,6,6,4, ,7,4,6402.08
20061340030,9,6,4, ,10,5,18753.55
20061340030,7,6,4, ,10,5,18753.55
20061340040,10,6,5, ,5,3,10263.49
20061340040,8,6,5, ,5,3,10263.49
20061340040,5,6,5, ,5,3,10263.49
20061340050,8,6,4, ,13,6,12974.54
20061340050,5,6,4, ,13,6,12974.54
20061340050,9,6,4, ,13,6,12974.54
20061340050,7,6,4, ,13,6,12974.54
20061340060,6,6,4, ,4,2,27799.13
20061340060,5,6,4, ,4,2,27799.13
20061340080,7,6,4, ,9,6,10065.92
20061340080,6,6,4, ,9,6,10065.92
20061340120,8,6,4, ,7,3,3995.53
20061340150,17,6,10,6,7,2,140644.13
20061340150,14,6,10,6,7,2,140644.13
20061340150,10,6,10, ,7,2,140644.13
20061340150,7,6,10, ,7,2,140644.13
20061340170,20,6,10,6,4,0,37656.3
20061340170,19,6,10,6,4,0,37656.3
20061340190,30,6,5,1,4,2,13913.16
20061340190,28,6,5,1,4,2,13913.16
20061340190,11,6,5, ,4,2,13913.16
20061340240,23,6,6,6,3,0,40112.27
20061340240,16,6,6,6,3,0,40112.27
20061340250,19,6,10,6,2,0,23470.98
20061340260,21,6,3,6,4,0,34036.96
20061340280,11,6,4, ,3,1,21101.68
20061340290,8,6,3, ,4,3,8040.42
20061340290,6,6,3, ,4,3,8040.42
20061340300,6,6,3, ,5,3,10678.88
20061340340,5,6,3, ,8,2,9582.45
20061340360,14,6,4,6,7,4,4798.05
20061340360,10,6,4, ,7,4,4798.05
20061340360,7,6,4, ,7,4,4798.05
20061340360,5,6,4, ,7,4,4798.05
20061340370,8,6,1, ,7,2,5461.95
20061340370,5,6,1, ,7,2,5461.95
20061340400,16,6,3,6,6,1,31718.03
20061340400,15,6,3,6,6,1,31718.03
20061340400,9,6,3, ,6,1,31718.03
20061340420,16,6,5,6,5,0,36342.63
20061340430,9,6,5, ,4,2,21658.26
20061340440,11,6,3, ,4,3,9527.52
20061340440,9,6,3, ,4,3,9527.52
20061340440,8,6,3, ,4,3,9527.52
20061340450,7,6,5, ,5,3,12400.88
20061340450,5,6,5, ,5,3,12400.88
20061340460,12,6,5,6,4,1,22140.2
20061340460,5,6,5, ,4,1,22140.2
20061340490,5,6,10, ,3,1,18681.98
20061340550,14,6,5,6,5,2,18266.76
20061340550,9,6,5, ,5,2,18266.76
20061340550,18,6,5,6,5,2,18266.76
20061340560,22,6,6,6,2,0,22120.05
20061340570,14,6,1,6,3,0,30440.18
20061340600,12,6,5,6,5,2,25124.42
20061340600,10,6,5, ,5,2,25124.42
20061340600,5,6,5, ,5,2,25124.42
20061340610,12,6,7,6,4,2,18349.28
20061340610,9,6,7, ,4,2,18349.28
20061340610,6,6,7, ,4,2,18349.28
20061340620,13,6,5,6,4,1,17240.28
20061340620,7,6,5, ,4,1,17240.28
20061340630,6,6,5, ,3,1,18601.36
20061340650,15,6,5,6,3,1,55347.79
20061340650,7,6,5, ,3,1,55347.79
20061340660,11,6,5, ,4,1,21998.99
20061340670,12,6,6,6,4,1,17164.61
20061340670,11,6,6, ,4,1,17164.61
20061350020,14,6,4,6,5,0,13156.77
20061350030,36,6,3,5,4,0,13311.16
20061350050,7,6,3, ,5,3,6347.27
20061350070,8,6,4, ,5,3,30312.41
20061350070,7,6,4, ,5,3,30312.41
20061350090,6,6,6, ,5,3,8673.56
20061350090,5,6,6, ,5,3,8673.56
20061350100,5,6,5, ,4,2,10343.09
20061350110,15,6,1,6,6,1,8422.86
20061350110,15,6,1,6,6,1,8422.86
20061350140,7,6,4, ,4,1,29104.05
20061350150,32,6,11,6,3,0,93878.66
20061350170,13,6,3,6,5,2,4777.98
20061350230,20,6,5,6,2,0,30793.69
20061350290,6,6,4, ,7,5,6314.67
20061350290,5,6,4, ,7,5,6314.67
20061350300,10,6,4, ,9,3,12499.46
20061350300,7,6,4, ,9,3,12499.46
20061350330,11,6,4, ,6,2,11757.94
20061350330,8,6,4, ,6,2,11757.94
20061350390,6,6,4, ,3,1,13383.36
20061350400,6,6,5, ,3,1,11270.62
20061350410,7,6,1, ,4,2,8081.93
20061350440,5,6,4, ,8,1,9595.05
20061350470,13,6,3,6,7,2,32258.6
20061350520,19,6,5,6,4,0,27073.54
20061350550,21,6,6,6,4,0,43428.05
20061350560,19,6,9,1,3,1,34737.3
20061350580,21,6,5,6,3,0,28552.56
20061350610,12,6,5,6,5,1,21259.21
20061350610,10,6,5, ,5,1,21259.21
20061350620,9,6,3, ,8,3,73426.86
20061350620,7,6,3, ,8,3,73426.86
20061350630,17,6,8,6,3,0,16845.74
20061350640,19,6,7,6,7,2,42064.69
20061350640,24,6,7,6,7,2,42064.69
20061350650,17,6,5,6,5,1,26844.44
20061350650,5,6,5, ,5,1,26844.44
20061350690,11,6,7, ,4,2,20017.83
20061360070,14,6,5,6,4,0,29480.0
20061360090,20,6,8,6,3,0,44922.03
20061360100,16,6,10,6,3,0,21558.57
20061360120,7,6,1, ,5,3,7913.49
20061360120,5,6,1, ,5,3,7913.49
20061360130,7,6,5, ,6,2,9453.17
20061360160,8,6,7, ,4,2,13210.89
20061360160,5,6,7, ,4,2,13210.89
20061360170,15,6,4,6,7,1,16444.66
20061360170,7,6,4, ,7,1,16444.66
20061360180,23,6,5,6,5,0,21516.92
20061360180,21,6,5,6,5,0,21516.92
20061360190,13,6,9,6,4,1,27665.1
20061360200,22,6,7,6,3,0,127556.14
20061360270,8,6,1, ,5,2,7159.43
20061360270,7,6,1, ,5,2,7159.43
20061360280,5,6,5, ,6,4,6317.15
20061360300,6,6,1, ,9,5,13254.97
20061360400,5,6,10, ,5,2,92581.24
20061360440,11,6,5, ,4,2,13201.83
20061360440,9,6,5, ,4,2,13201.83
20061360450,8,6,4, ,3,1,5553.12
20061360470,7,6,6, ,3,1,15492.08
20061360500,21,6,10,6,7,1,56904.45
20061360500,5,6,10, ,7,1,56904.45
20061360570,19,6,3,6,8,1,20094.57
20061360570,17,6,3,6,8,1,20094.57
20061360570,5,6,3, ,8,1,20094.57
20061360590,22,6,4,6,4,0,6569.84
20061360590,16,6,4,6,4,0,6569.84
20061360610,6,6,7, ,4,2,36721.13
20061360640,17,6,4,6,8,1,36907.37
20061360640,16,6,4,6,8,1,36907.37
20061360640,20,6,4,6,8,1,36907.37
20061360650,12,6,4,6,6,0,13035.41
20061360660,23,6,3,6,5,0,36047.83
20061360660,22,6,3,6,5,0,36047.83
20061360660,12,6,3,6,5,0,36047.83
20061360680,11,6,7, ,6,2,30833.69
20061360680,8,6,7, ,6,2,30833.69
20061370010,10,6,5, ,3,1,16316.29
20061370050,6,6,4, ,5,2,12637.97
20061370050,5,6,4, ,5,2,12637.97
20061370060,8,6,5, ,4,1,10725.17
20061370070,17,6,5,6,5,1,50678.62
20061370070,8,6,5, ,5,1,50678.62
20061370090,6,6,4, ,4,2,16916.94
20061370100,34,6,4,5,5,1,17709.07
20061370150,20,6,3,6,8,0,63416.11
20061370150,14,6,3,6,8,0,63416.11
20061370160,21,6,5,6,6,0,19856.92
20061370170,7,6,5, ,4,2,11220.44
20061370180,7,6,3, ,5,1,6807.5
20061370210,17,6,5,6,6,1,7421.15
20061370230,10,6,1, ,10,2,13110.6
20061370230,8,6,1, ,10,2,13110.6
20061370240,10,6,4, ,8,2,5805.76
20061370240,7,6,4, ,8,2,5805.76
20061370250,6,6,3, ,4,2,15451.97
20061370270,15,6,1,6,5,2,34636.73
20061370270,9,6,1, ,5,2,34636.73
20061370280,8,6,1, ,4,2,12749.65
20061370290,6,6,5, ,5,1,13642.08
20061370310,5,6,5, ,7,4,31957.71
20061370320,18,6,4,6,15,5,84188.48
20061370340,14,6,6,6,5,1,21718.96
20061370340,13,6,6,6,5,1,21718.96
20061370340,7,6,6, ,5,1,21718.96
20061370360,11,6,1, ,7,3,37842.73
20061370360,6,6,1, ,7,3,37842.73
20061370370,21,6,10,6,5,0,24756.3
20061370390,6,6,7, ,4,2,73178.72
20061370390,5,6,7, ,4,2,73178.72
20061370420,12,6,10,6,4,1,54899.02
20061370420,9,6,10, ,4,1,54899.02
20061370470,10,6,8, ,4,2,15690.56
20061370480,20,6,6,6,6,1,18049.01
20061370480,15,6,6,6,6,1,18049.01
20061370480,15,6,6,6,6,1,18049.01
20061370520,18,6,5,6,3,0,18048.96
20061370540,16,6,7,6,5,1,31811.42
20061370540,5,6,7, ,5,1,31811.42
20061370550,17,6,8,6,4,0,94757.19
20061370550,12,6,8,6,4,0,94757.19
20061370560,24,6,1,6,11,1,28289.79
20061370580,10,6,1, ,7,4,15489.14
20061370580,8,6,1, ,7,4,15489.14
20061370670,5,6,9, ,3,1,32652.63
20061370680,10,6,10, ,5,2,21147.36
20061370680,5,6,10, ,5,2,21147.36
20061380020,36,6,7,5,3,1,78791.11
20061380030,9,6,7, ,3,1,49114.7
20061380080,14,6,6,6,2,0,29671.41
20061380090,16,6,9,6,5,1,93561.11
20061380090,8,6,9, ,5,1,93561.11
20061380140,15,6,6,6,3,0,16291.04
20061380160,17,6,5,6,3,0,30180.55
20061380190,7,6,4, ,4,1,11021.68
20061380240,5,6,6, ,3,1,8929.65
20061380260,13,6,5,6,4,1,22942.66
20061380260,9,6,5, ,4,1,22942.66
20061380280,12,6,10,6,3,1,18424.9
20061380280,10,6,10, ,3,1,18424.9
20061380290,9,6,11, ,4,1,26500.59
20061380300,30,6,1,6,7,0,6129.93
20061380300,21,6,1,6,7,0,6129.93
20061380300,12,6,1,6,7,0,6129.93
20061380310,5,6,1, ,9,2,25576.03
20061380330,15,6,4,6,4,0,7652.26
20061380330,14,6,4,6,4,0,7652.26
20061380340,6,6,1, ,5,2,8563.67
20061380350,16,6,1,6,6,0,7057.41
20061380360,13,6,1,6,6,2,8267.26
20061380360,10,6,1, ,6,2,8267.26
20061380360,8,6,1, ,6,2,8267.26
20061380370,24,6,4,6,7,1,92606.64
20061380370,12,6,4,6,7,1,92606.64
20061380370,11,6,4, ,7,1,92606.64
20061380390,18,6,10,6,4,0,223084.28
20061380430,15,6,6,6,4,0,51216.75
20061380430,14,6,6,6,4,0,51216.75
20061380450,8,6,6, ,6,4,15002.07
20061380460,12,6,4,6,11,4,31455.94
20061380460,11,6,4, ,11,4,31455.94
20061380460,10,6,4, ,11,4,31455.94
20061380460,9,6,4, ,11,4,31455.94
20061380460,6,6,4, ,11,4,31455.94
20061380470,26,6,6,6,3,0,46558.94
20061380520,10,6,5, ,4,1,57225.7
20061380530,13,6,3,6,6,1,27937.34
20061380530,12,6,3,6,6,1,27937.34
20061380540,19,6,6,6,6,1,19716.42
20061380540,14,6,6,6,6,1,19716.42
20061380540,14,6,6,6,6,1,19716.42
20061380540,5,6,6, ,6,1,19716.42
20061380570,14,6,6,6,4,0,23730.57
20061380591,20,6,9,6,1,0,3639.61
20061380592,17,6,7,6,1,0,8468.88
20061380593,19,6,9,6,1,0,5484.63
20061380594,22,6,9,6,1,0,7259.04
20061380595,19,6,9,6,1,0,7410.27
20061380600,13,6,7,6,4,1,22981.99
20061380600,6,6,7, ,4,1,22981.99
20061380610,7,6,5, ,6,2,31002.27
20061380680,8,6,3, ,5,3,3837.22
20061380680,6,6,3, ,5,3,3837.22
20061380700,6,6,3, ,5,3,3871.5
20061390010,60,6,2,4,3,0,33610.38
20061390010,13,6,2,6,3,0,33610.38
20061390020,17,6,4,6,2,0,8051.51
20061390040,5,6,3, ,4,1,26309.02
20061390050,14,6,3,6,7,3,13893.02
20061390050,13,6,3,6,7,3,13893.02
20061390050,10,6,3, ,7,3,13893.02
20061390060,11,6,3, ,2,1,10233.25
20061390110,10,6,6, ,5,1,13409.09
20061390120,6,6,1, ,7,2,12652.92
20061390130,5,6,3, ,6,2,9943.38
20061390160,8,6,1, ,8,4,16084.91
20061390160,5,6,1, ,8,4,16084.91
20061390180,10,6,1, ,6,2,10319.97
20061390180,8,6,1, ,6,2,10319.97
